Timestamp,Sign,MBTI,House,Enneagram,Do you know your wing?,Wing,accuracy.astro,accuracy.mbti,accuracy.house,accuracy.enneagram
8/3/2017 8:57,Scorpio,ENTJ,Slytherin,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),1,5,4,4
8/3/2017 9:15,Leo,INFP,Slytherin,Type 4 (the Individualist or Romantic),Nope (that's fine),,3,4,4,3
8/3/2017 9:45,Leo,ENTJ,Hufflepuff,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),2,4,2,4
8/3/2017 9:51,Sagittarius,ESTJ,Gryffindor,Type 3 (the Performer or Achiever),Nope (that's fine),,4,4,5,5
8/3/2017 9:55,Leo,ENFP,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),1,3,1,4
8/3/2017 10:03,Aquarius,ENFP,Hufflepuff,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,2,4,4,5
8/3/2017 10:03,Gemini,ISFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,3,4,4,4
8/3/2017 10:04,Aries,ENFJ,Ravenclaw,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w9 (the Bear),2,4,3,4
8/3/2017 10:05,Capricorn,ESFJ,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),3,5,4,4
8/3/2017 10:08,Leo,ENFJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,3,4,5
8/3/2017 10:08,Taurus,INFP,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),1,3,3,5
8/3/2017 10:11,Virgo,INTJ,Gryffindor,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),1,5,4,4
8/3/2017 10:11,Cancer,ESFJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w7 (the Buddy),3,4,4,4
8/3/2017 10:42,Cancer,ENFP,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),3,3,2,3
8/3/2017 10:48,Aries,ENFP,Gryffindor,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),4,5,4,5
8/3/2017 10:57,Scorpio,ENFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w8 (the Referee),1,4,4,5
8/3/2017 11:00,Cancer,ESTJ,Gryffindor,Type 8 (the Protector or Challenger),Nope (that's fine),,2,4,3,5
8/3/2017 11:17,Gemini,INFP,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,3,4
8/3/2017 11:18,Libra,INTP,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,4,4
8/3/2017 11:20,Gemini,ISFJ,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),3,4,4,4
8/3/2017 11:22,Gemini,ENFP,Gryffindor,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w8 (the Realist),1,3,2,4
8/3/2017 11:29,Taurus,INFJ,Gryffindor,Type 2 (the Helper or Giver),Nope (that's fine),,1,2,3,3
8/3/2017 11:30,Cancer,ENFJ,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),2,3,4,4
8/3/2017 11:30,Pisces,ENFP,Hufflepuff,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),3,4,2,5
8/3/2017 11:50,Aquarius,INFJ,Gryffindor,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),5,4,4,2
8/3/2017 12:07,Aquarius,ENFP,Ravenclaw,Type 2 (the Helper or Giver),Nope (that's fine),,1,3,5,3
8/3/2017 12:24,Cancer,ISFJ,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),1,3,4,5
8/3/2017 12:45,Taurus,INTJ,Gryffindor,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),5,5,5,5
8/3/2017 12:47,Virgo,ISTJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,1,3,3,3
8/3/2017 13:43,Aries,INTJ,Hufflepuff,Type 4 (the Individualist or Romantic),Nope (that's fine),,2,5,4,5
8/3/2017 13:51,Leo,ENTP,Gryffindor,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w9 (the Bear),1,3,4,5
8/3/2017 14:41,Sagittarius,ENFP,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),2,4,4,5
8/3/2017 16:20,Libra,ESFJ,Ravenclaw,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),2,5,4,5
8/3/2017 16:36,Gemini,ENFJ,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),1,4,3,5
8/3/2017 17:26,Aries,INFJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,4,3
8/3/2017 19:14,Libra,ENFP,Ravenclaw,Type 4 (the Individualist or Romantic),Nope (that's fine),,3,5,5,3
8/3/2017 20:28,Libra,INFJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,1,4,4,3
8/3/2017 21:03,Libra,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),3,3,3,4
8/3/2017 21:50,Taurus,ISFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,4,3,3,3
8/3/2017 23:02,Pisces,INFJ,Ravenclaw,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),3,3,2,3
8/3/2017 23:58,Virgo,ISFJ,Gryffindor,Type 2 (the Helper or Giver),Nope (that's fine),,3,3,3,3
8/4/2017 6:43,Aries,INFJ,Gryffindor,Type 2 (the Helper or Giver),Nope (that's fine),,2,4,1,2
8/4/2017 7:45,Scorpio,ENFP,Gryffindor,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),1,4,4,5
8/4/2017 10:54,Cancer,ENTP,Gryffindor,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w7 (the Independent),1,4,3,4
8/4/2017 22:17,Pisces,INFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),1,4,4,4
8/4/2017 22:57,Cancer,ISFP,Gryffindor,Type 2 (the Helper or Giver),Nope (that's fine),,3,4,5,4
8/5/2017 4:11,Libra,INFP,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),2,4,4,4
8/5/2017 17:08,Aquarius,INFJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,1,3,4,2
8/5/2017 19:23,Cancer,ENFP,Hufflepuff,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w6 (the Entertainer),4,5,2,4
8/5/2017 20:45,Aries,INTP,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,3,3,2,1
8/5/2017 20:46,Scorpio,INFP,Gryffindor,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),1,4,4,5
8/5/2017 21:09,Gemini,INFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),2,5,5,4
8/5/2017 21:22,Leo,INFP,Hufflepuff,Type 4 (the Individualist or Romantic),Nope (that's fine),,1,4,3,4
8/5/2017 21:23,Aries,INFP,Slytherin,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),3,4,3,4
8/5/2017 21:25,Taurus,INFP,Gryffindor,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w8 (the Referee),3,3,4,4
8/5/2017 21:32,Aries,INFJ,Slytherin,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,2,4,3,3
8/5/2017 21:37,Virgo,ESFJ,Hufflepuff,Type 2 (the Helper or Giver),Nope (that's fine),,1,3,3,3
8/5/2017 21:46,Taurus,INFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,3,3,3,2
8/5/2017 22:20,Aquarius,INFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,2,3,5,4
8/5/2017 22:26,Virgo,ISFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),3,4,5,4
8/5/2017 22:33,Capricorn,INFJ,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,3,5,4,5
8/5/2017 22:36,Taurus,INFJ,Gryffindor,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,2,4,4,3
8/5/2017 22:38,Leo,INFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,1,4,3,3
8/5/2017 22:45,Sagittarius,ENFP,Ravenclaw,Type 2 (the Helper or Giver),Nope (that's fine),,3,4,5,2
8/5/2017 22:46,Sagittarius,ENFJ,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),3,4,4,4
8/5/2017 22:50,Libra,ENFP,Gryffindor,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w6 (the Entertainer),3,4,3,4
8/5/2017 22:53,Taurus,INFP,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,3,4
8/5/2017 22:54,Sagittarius,INTP,Slytherin,Type 5 (the Investigator or Observer),Nope (that's fine),,1,4,4,3
8/5/2017 22:58,Taurus,ENFP,Hufflepuff,Type 2 (the Helper or Giver),Nope (that's fine),,1,4,4,2
8/5/2017 23:00,Taurus,INFP,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,2,4,2
8/5/2017 23:09,Libra,ISFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,2,4,5,3
8/5/2017 23:10,Gemini,INTP,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,1,5,4,3
8/5/2017 23:33,Aries,INFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,4,5
8/5/2017 23:50,Scorpio,ESFP,Slytherin,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),2,3,3,5
8/6/2017 1:11,Gemini,INFP,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w7 (the Buddy),3,5,5,4
8/6/2017 1:21,Aries,INFJ,Gryffindor,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),3,4,4,3
8/6/2017 2:04,Virgo,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),2,4,3,3
8/6/2017 4:10,Aries,ENFP,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),2,3,2,4
8/6/2017 7:40,Scorpio,INFJ,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),1,5,3,4
8/6/2017 8:30,Libra,INFJ,Slytherin,Type 2 (the Helper or Giver),Nope (that's fine),,1,4,4,4
8/6/2017 8:51,Aquarius,INTJ,Slytherin,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),2,2,3,1
8/6/2017 9:37,Gemini,INFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,3,5,4,2
8/6/2017 9:58,Capricorn,ENFJ,Slytherin,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),3,4,5,4
8/6/2017 10:01,Capricorn,INTJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,2,4,5,5
8/6/2017 10:35,Scorpio,INFJ,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),2,4,5,3
8/6/2017 11:53,Aries,ENFP,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),2,2,3,3
8/6/2017 12:07,Libra,INTP,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,1,4,3,3
8/6/2017 15:07,Virgo,INFJ,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),4,5,3,5
8/6/2017 15:49,Sagittarius,INFJ,Gryffindor,Type 8 (the Protector or Challenger),Nope (that's fine),,2,3,4,4
8/6/2017 21:09,Aries,INFP,Gryffindor,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,2,4,5,5
8/8/2017 10:46,Taurus,INFJ,Gryffindor,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),1,4,4,3
8/8/2017 10:52,Sagittarius,ENFP,Gryffindor,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,2,4,5,3
8/8/2017 11:22,Scorpio,INFP,Gryffindor,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,3,3,1,3
8/8/2017 11:29,Leo,ESFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),1,3,4,3
8/8/2017 11:33,Cancer,INFJ,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),5,3,4,3
8/8/2017 12:04,Pisces,ENFJ,Ravenclaw,Type 2 (the Helper or Giver),Nope (that's fine),,4,4,4,3
8/8/2017 12:09,Aquarius,INFJ,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,3,4,2,3
8/8/2017 14:17,Sagittarius,ISFJ,Hufflepuff,Type 2 (the Helper or Giver),Nope (that's fine),,4,4,5,4
8/8/2017 15:04,Aquarius,ENFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,4,5,3,3
8/8/2017 15:11,Capricorn,INFP,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,5,3,4,2
8/8/2017 15:11,Aries,INTJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,4,4,4,4
8/8/2017 15:22,Capricorn,INFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,5,3,5
8/8/2017 17:15,Gemini,ENFP,Ravenclaw,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w8 (the Realist),1,5,5,4
8/8/2017 18:13,Cancer,INTP,Slytherin,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,4,4,3,3
8/8/2017 21:26,Libra,ENFJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),3,4,3,4
8/8/2017 21:36,Libra,ENFP,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),3,4,3,4
8/8/2017 22:28,Sagittarius,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),1,4,5,3
8/8/2017 23:51,Gemini,INTJ,Gryffindor,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,3,2,4
8/9/2017 10:08,Gemini,INFJ,Gryffindor,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),1,4,3,4
8/9/2017 10:18,Gemini,INTJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,1,4,4,2
8/9/2017 18:51,Leo,ESTJ,Hufflepuff,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),1,5,3,3
8/9/2017 19:03,Libra,ENFP,Slytherin,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),3,4,4,5
8/9/2017 19:06,Aquarius,INFJ,Gryffindor,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,2,4,4,3
8/9/2017 19:19,Scorpio,ISFJ,Gryffindor,Type 4 (the Individualist or Romantic),Nope (that's fine),,2,4,3,3
8/9/2017 21:49,Cancer,ENFP,Hufflepuff,Type 3 (the Performer or Achiever),Nope (that's fine),,1,4,4,4
8/9/2017 23:15,Taurus,INFJ,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,1,5,3,3
8/10/2017 0:06,Cancer,ENFP,Gryffindor,Type 4 (the Individualist or Romantic),Nope (that's fine),,1,3,3,1
8/10/2017 6:04,Aquarius,INFP,Gryffindor,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w6 (the Entertainer),1,4,4,4
8/10/2017 6:06,Libra,ENFP,Hufflepuff,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,2,5,4,4
8/10/2017 7:28,Taurus,INFP,Ravenclaw,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,3,5,1,1
8/10/2017 8:25,Taurus,INFJ,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,2,4,4,4
8/10/2017 8:41,Aquarius,ENFP,Gryffindor,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,4,5,3,4
8/10/2017 8:58,Virgo,INFJ,Slytherin,Type 2 (the Helper or Giver),Nope (that's fine),,3,4,4,3
8/10/2017 10:10,Pisces,INFP,Ravenclaw,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),3,4,4,5
8/10/2017 14:50,Pisces,ENFP,Gryffindor,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),3,5,2,4
8/10/2017 15:25,Libra,ENTP,Hufflepuff,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,4,3,3,3
8/10/2017 15:37,Aquarius,INFJ,Gryffindor,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),1,4,3,5
8/10/2017 18:31,Leo,INFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),2,4,3,4
8/10/2017 21:41,Gemini,ENFP,Gryffindor,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w6 (the Entertainer),2,5,2,3
8/10/2017 21:44,Taurus,INFJ,Gryffindor,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),3,2,3,4
8/10/2017 22:34,Taurus,ENTP,Hufflepuff,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,1,3,3,4
8/15/2017 20:40,Aries,ENFJ,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),3,5,4,5
8/31/2017 13:02,Gemini,INFP,Slytherin,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w8 (the Realist),4,4,5,5
9/15/2017 14:48,Aries,ENTP,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),4,5,3,3
11/19/2017 22:23,Sagittarius,ENFJ,Ravenclaw,Type 3 (the Performer or Achiever),Nope (that's fine),,4,4,3,4
12/26/2017 10:50,Cancer,ENTP,Ravenclaw,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),4,4,3,4
12/26/2017 13:14,Pisces,ENFP,Gryffindor,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w8 (the Realist),3,3,2,4
12/26/2017 13:25,Virgo,INFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w8 (the Referee),2,2,3,3
12/26/2017 18:58,Libra,INFP,Gryffindor,Type 8 (the Protector or Challenger),Nope (that's fine),,1,4,3,4
1/4/2018 11:47,Aries,ENFJ,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),2,4,4,5
1/5/2018 5:40,Scorpio,ENTJ,Gryffindor,Type 8 (the Protector or Challenger),Nope (that's fine),,5,5,5,4
1/19/2018 12:45,Cancer,INFJ,Gryffindor,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),1,2,2,4
3/15/2018 20:05,Libra,INFP,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),1,2,3,5
3/15/2018 20:05,Cancer,INFP,Hufflepuff,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),4,2,1,5
3/15/2018 20:06,Leo,INFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,1,4,3,4
3/15/2018 20:09,Pisces,INFP,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,4,4,4
3/15/2018 20:11,Scorpio,ISFJ,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,1,2,4,5
3/15/2018 20:14,Libra,INTJ,Gryffindor,Type 5 (the Investigator or Observer),Nope (that's fine),,4,5,5,5
3/15/2018 20:16,Sagittarius,ENFP,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),2,4,5,5
3/15/2018 20:16,Taurus,INFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),5,4,4,4
3/15/2018 20:17,Cancer,INFJ,Ravenclaw,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),3,5,4,5
3/15/2018 20:19,Gemini,INFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),2,3,4,4
3/15/2018 20:21,Libra,INTP,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),1,4,4,4
3/15/2018 20:27,Scorpio,INFJ,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),1,5,4,5
3/15/2018 20:33,Aquarius,INFJ,Hufflepuff,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),1,5,4,2
3/15/2018 20:34,Scorpio,INFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),4,4,5,5
3/15/2018 20:34,Taurus,INFJ,Ravenclaw,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),2,4,2,3
3/15/2018 20:35,Aquarius,INFP,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),1,4,4,4
3/15/2018 20:48,Sagittarius,INFJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),2,5,4,5
3/15/2018 20:51,Scorpio,INFJ,Hufflepuff,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),1,3,4,4
3/15/2018 20:51,Aries,ISFJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),2,4,3,4
3/15/2018 20:52,Virgo,ISFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),3,4,5,5
3/15/2018 20:55,Libra,INTJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),3,4,4,4
